glong	glat	vcmb
285.80107	32.30892	2173.00000
250.92491	69.81952	3031.00000
287.70749	21.46702	954.00000
298.55616	-12.11731	7045.00000
281.54665	43.32851	1559.00000
286.53959	32.57543	2269.00000
289.46404	23.71789	3266.00000
289.05338	26.67719	4164.00000
292.21101	15.35851	6947.00000
281.31088	47.72272	4872.00000
275.03288	57.18159	1408.00000
271.46600	60.97356	6476.00000
287.78840	32.60621	2034.00000
298.65267	-10.49041	5455.00000
285.20496	40.31938	1999.00000
292.02853	19.19351	4895.00000
259.32442	69.94697	6704.00000
288.89539	31.61488	4280.00000
289.58491	27.83877	957.00000
286.25132	40.63635	3848.00000
281.88433	50.49148	2067.00000
294.48805	10.86336	5287.00000
287.15404	38.80207	2131.00000
276.91281	58.72363	1835.00000
291.47656	24.99611	4172.00000
257.91837	72.05987	1782.00000
285.42702	45.18460	1918.00000
241.42846	76.38682	1588.00000
295.49316	8.34788	7773.00000
288.31249	38.13384	2097.00000
219.29562	79.21322	3546.00000
295.34289	11.93256	4366.00000
294.09738	18.34004	4734.00000
290.77945	33.85196	2175.00000
293.28408	23.16120	3208.00000
288.98496	40.44096	2133.00000
286.11871	42.12240	1459.00000
294.51554	17.68578	3385.00000
292.24380	29.94268	6925.00000
292.36787	29.97586	2537.00000
198.06799	80.46361	4110.00000
300.23168	-12.82517	2040.00000
292.34912	32.28714	2457.00000
260.38832	75.41644	2486.00000
197.07365	81.14027	1413.00000
229.52023	81.05714	1252.00000
277.10380	68.16677	2979.00000
276.68129	68.72662	1562.00000
275.31524	70.07061	2124.00000
275.44565	70.51467	946.00000
275.65521	70.61883	2556.00000
286.07031	58.14138	5494.00000
263.76692	74.00035	1148.00000
199.11418	82.16830	1497.00000
282.53011	66.95898	2719.00000
284.37987	65.49293	2955.00000
280.71379	70.95441	1585.00000
286.31691	65.99959	2098.00000
285.55121	67.72656	1476.00000
281.83504	72.27432	1428.00000
282.58267	72.78062	1244.00000
286.56075	68.36858	1783.00000
287.57018	68.98579	865.00000
294.60364	57.69846	1630.00000
296.13250	54.78628	1324.00000
292.52962	69.19418	1404.00000
293.95394	65.72289	1787.00000
299.79291	27.27053	3250.00000
296.42431	62.18655	1403.00000
293.92502	70.62728	2407.00000
299.06443	48.25668	4457.00000
297.29278	66.73367	1063.00000
298.27863	61.44084	1444.00000
301.30012	26.33771	3594.00000
299.43793	60.50595	1930.00000
301.40536	26.88519	912.00000
299.71632	68.79786	1162.00000
302.10761	21.62772	3105.00000
302.25137	21.65338	1713.00000
302.36652	16.65130	3675.00000
302.02642	51.45787	1739.00000
301.53964	66.25417	1050.00000
301.90284	58.85167	1839.00000
302.10038	52.74854	1640.00000
123.06736	44.25353	1685.00000
302.72371	18.44522	2560.00000
301.62908	80.34072	1155.00000
302.58383	58.71545	1836.00000
302.87366	15.22234	3958.00000
303.30780	40.67808	3781.00000
304.53088	78.71411	1547.00000
303.83451	57.88923	1739.00000
303.57464	34.97452	3506.00000
303.71610	30.98646	3862.00000
308.67037	82.01150	1215.00000
305.66600	70.91809	3103.00000
305.00779	62.97311	1647.00000
303.68147	17.63049	2471.00000
310.66076	28.84037	4814.00000
304.72560	54.80638	4096.00000
310.15582	82.02146	714.00000
305.71426	66.86122	1031.00000
304.95824	54.70182	4277.00000
307.05784	73.02143	3004.00000
305.21239	55.28578	1624.00000
303.86183	15.93633	5265.00000
304.83009	45.53077	4290.00000
303.87450	9.46808	7087.00000
305.54249	53.20585	1808.00000
304.13857	17.04801	2332.00000
307.12645	65.60771	3099.00000
306.27210	56.71165	1928.00000
305.88538	50.60000	1630.00000
304.53204	21.88641	3210.00000
304.25458	13.22961	2141.00000
305.09600	33.23656	3109.00000
122.11026	43.42204	1720.00000
305.69306	43.41479	1144.00000
307.95002	64.83789	1196.00000
304.95936	28.40401	2846.00000
308.44157	65.27417	1285.00000
306.43905	48.86280	2978.00000
306.40974	48.29355	2952.00000
305.34694	31.39131	3705.00000
305.35560	30.42229	9697.00000
307.69319	58.00296	3302.00000
307.20727	52.37067	3098.00000
307.11176	51.40672	1657.00000
307.20576	51.54617	3030.00000
304.71555	12.49999	1608.00000
307.88975	54.67534	2042.00000
311.71158	70.47247	3236.00000
305.47624	21.39608	2853.00000
308.09668	52.40377	3432.00000
308.51344	55.08267	2069.00000
308.76700	54.55565	1865.00000
309.05544	56.21511	1499.00000
306.12562	27.44820	2687.00000
307.96749	45.21290	1786.00000
307.13426	34.51536	2561.00000
306.05901	20.68056	3388.00000
307.82378	38.91683	3319.00000
307.17718	31.66529	4870.00000
306.39017	21.29466	3387.00000
310.62807	55.83444	1997.00000
306.31619	19.81479	2268.00000
307.62866	34.06831	1724.00000
311.18025	57.31282	3484.00000
307.90212	35.55563	982.00000
306.04516	14.51848	3828.00000
310.32439	52.28812	1528.00000
305.93453	11.13835	5207.00000
320.18867	73.69211	3668.00000
315.15806	65.80862	3355.00000
1.01314	84.44029	2881.00000
343.60699	82.57923	3350.00000
308.29619	38.44043	3263.00000
312.85620	58.13114	3468.00000
310.31808	46.77247	3269.00000
322.86043	74.64409	3660.00000
308.15062	29.96283	2660.00000
317.80729	68.29782	7360.00000
304.00436	-16.50522	2500.00000
356.76998	83.62189	3743.00000
310.87529	44.53796	3086.00000
309.97071	38.55893	1689.00000
316.21102	62.73950	3366.00000
307.50693	16.75299	3313.00000
309.73447	34.65105	1934.00000
313.08276	51.59663	3153.00000
309.29556	30.96589	2663.00000
306.91131	10.00855	4301.00000
310.99536	40.84099	3238.00000
307.61854	15.79688	3800.00000
316.77568	60.90759	6051.00000
307.52776	14.33746	3322.00000
316.65278	61.16850	1554.00000
311.48739	41.37581	973.00000
309.39075	27.41831	2026.00000
307.94446	15.31206	3104.00000
311.03474	36.32954	2428.00000
321.91587	67.20126	1267.00000
311.84462	40.31325	2385.00000
314.14007	49.75622	2698.00000
308.40442	16.61862	4860.00000
304.61412	-14.75966	2775.00000
314.24212	48.99667	3211.00000
6.50616	81.90260	3060.00000
312.29781	37.61413	2335.00000
313.57139	42.48768	2273.00000
310.18378	24.71996	1735.00000
312.02578	32.16639	2177.00000
308.96100	13.73731	3192.00000
346.69667	77.44337	6877.00000
312.89149	34.58598	2120.00000
311.09817	24.84704	2729.00000
311.97362	29.03359	2660.00000
309.61104	15.28471	4873.00000
323.68046	62.23442	3561.00000
322.82358	60.99719	3537.00000
314.14775	37.88216	5238.00000
318.45397	51.64382	4440.00000
313.31127	34.15898	3748.00000
322.82387	58.18111	4569.00000
313.21055	27.80174	7485.00000
342.54683	73.05963	7133.00000
333.36197	67.54300	7323.00000
334.27276	67.67320	1332.00000
313.94556	28.87868	4041.00000
310.50590	12.35634	3900.00000
312.58289	22.15546	2782.00000
321.57343	51.37049	1594.00000
314.49953	28.11062	4181.00000
311.30995	13.72820	3060.00000
325.76433	56.30043	6992.00000
319.20242	41.66239	1696.00000
312.49105	17.04933	2428.00000
312.22890	14.74410	1605.00000
313.61238	20.63427	2572.00000
315.05712	26.19549	1276.00000
326.51800	54.38629	1741.00000
311.69656	11.48557	8368.00000
317.38013	31.04179	5643.00000
312.96865	13.44077	3371.00000
316.18805	25.42661	1659.00000
316.92549	27.43161	1643.00000
313.19574	13.58688	3207.00000
329.00782	53.71392	3324.00000
314.40913	17.62663	2579.00000
336.74340	61.58030	4912.00000
340.02737	63.48487	1724.00000
330.66306	54.60999	4604.00000
330.40023	53.44289	2275.00000
340.70549	63.03438	1511.00000
312.96638	8.80664	4217.00000
305.03677	-20.48229	2519.00000
315.48222	15.75692	1715.00000
323.21633	36.95523	3286.00000
313.43976	7.88057	3964.00000
315.84183	25.35382	578.00000
349.77134	64.77109	1494.00000
336.04111	54.69070	1889.00000
320.04174	26.64934	4857.00000
316.33377	15.66900	4344.00000
319.24911	23.83174	4164.00000
334.86760	52.69602	3110.00000
320.15354	26.03443	5092.00000
20.54903	72.18700	2552.00000
348.77949	62.85171	6198.00000
325.84252	37.81324	8993.00000
307.41908	-14.61517	4496.00000
315.13574	9.85508	4725.00000
317.84407	17.24856	1988.00000
315.07125	8.80996	3290.00000
6.09831	68.14087	5488.00000
329.04816	40.68365	1694.00000
6.23897	67.60698	4886.00000
8.78775	67.82233	2506.00000
323.33948	27.79589	3115.00000
319.14565	17.33842	4550.00000
315.89806	7.85278	3277.00000
332.68553	43.95242	4898.00000
327.00788	34.61461	6589.00000
323.39905	27.10952	2982.00000
324.31862	28.59200	6647.00000
326.22845	32.21835	6949.00000
349.40879	58.56828	2028.00000
23.46444	69.06303	4873.00000
318.69351	13.80829	1852.00000
341.48797	52.24904	2987.00000
347.77747	56.36474	1642.00000
340.28351	50.08451	2967.00000
323.33082	23.65783	3741.00000
7.44911	65.13652	2542.00000
323.87291	24.82734	3340.00000
341.47809	50.27575	1947.00000
358.17700	60.83933	1605.00000
348.33226	55.20849	7934.00000
7.21315	63.75595	1513.00000
351.78515	56.43466	2085.00000
357.33629	59.21802	1598.00000
356.33525	58.27756	2586.00000
316.91235	4.65225	3269.00000
4.75911	61.57462	2449.00000
322.51525	17.21384	1399.00000
356.13833	56.98825	1866.00000
350.19685	52.42019	2150.00000
322.24988	13.75791	2984.00000
336.83811	38.07097	4364.00000
336.64138	37.80335	3660.00000
349.89241	50.72478	2061.00000
343.36690	44.99802	2048.00000
336.26740	36.81003	4436.00000
325.97797	19.81845	1435.00000
328.19321	23.84697	1582.00000
340.79191	41.49819	3138.00000
2.69919	56.85707	1904.00000
337.74915	36.98147	2438.00000
335.26731	33.08308	3505.00000
341.13156	40.39863	3128.00000
337.46840	35.87389	2892.00000
333.91307	30.88029	2812.00000
336.63296	34.61325	4106.00000
327.05405	19.51698	4657.00000
350.03406	48.12783	1150.00000
344.46975	42.98241	2064.00000
347.58166	44.95372	4844.00000
351.24305	47.62206	2166.00000
336.96333	32.95268	4453.00000
336.94045	32.58231	2718.00000
33.65681	62.10646	5381.00000
338.87822	34.42679	3728.00000
335.20448	29.52381	2614.00000
327.77014	17.59271	7744.00000
354.40660	48.62640	2072.00000
325.05938	12.59268	4915.00000
328.68523	18.94249	2991.00000
341.43686	36.85302	2605.00000
340.90582	36.22873	2115.00000
320.65440	4.09548	3031.00000
4.79316	53.60261	1874.00000
326.60897	14.34900	3095.00000
349.89969	43.88038	2301.00000
338.02687	31.30737	3672.00000
342.11618	36.03490	3177.00000
343.50757	37.34000	3132.00000
341.18556	34.39582	3511.00000
329.50473	18.07134	6258.00000
357.20920	47.50095	2017.00000
343.00336	34.15492	3281.00000
349.08842	39.50571	7533.00000
323.15553	4.81036	1588.00000
1.89515	47.80668	2207.00000
328.77778	13.05228	2225.00000
344.12334	33.15734	2468.00000
342.34396	31.11338	2457.00000
347.18599	36.09274	2179.00000
350.95536	39.03981	2187.00000
347.68368	36.10322	2485.00000
13.96411	52.13297	6769.00000
334.15751	19.43138	5506.00000
19.13822	53.33010	10935.00000
314.53572	-11.45805	3214.00000
34.73629	55.87234	6843.00000
330.07277	11.63715	8900.00000
351.94175	35.52051	3566.00000
318.95680	-6.27154	3365.00000
313.29214	-14.30351	3018.00000
331.27144	11.25793	1476.00000
304.75045	-25.15325	2312.00000
19.83635	49.08679	3305.00000
19.69717	48.78049	1963.00000
21.42954	48.54869	1998.00000
340.77251	19.67099	5606.00000
319.19082	-9.07004	4862.00000
8.04545	40.70700	3980.00000
33.22118	49.80319	2207.00000
22.02035	46.73951	1251.00000
321.85437	-5.93041	5035.00000
340.49352	17.19136	2371.00000
318.19627	-10.50630	3510.00000
343.21552	20.11380	2343.00000
13.63248	42.41900	2300.00000
335.92508	10.86421	4640.00000
343.30041	19.17365	2328.00000
27.92103	47.10725	2208.00000
314.12230	-16.05774	4750.00000
342.36984	16.45528	4295.00000
29.66223	46.38339	5066.00000
338.08707	11.12265	4496.00000
351.28947	24.23330	4594.00000
30.36450	45.90347	2278.00000
308.52597	-22.19157	2614.00000
320.30172	-10.10792	3748.00000
324.23480	-6.33543	5515.00000
36.65372	45.60991	4493.00000
20.30694	40.46384	1473.00000
19.55202	39.50810	1464.00000
346.86541	16.51681	4395.00000
7.13349	32.60678	937.00000
31.83134	42.52141	1170.00000
13.35099	34.69771	2080.00000
344.21279	11.50014	4559.00000
15.02670	34.17006	1618.00000
343.41338	9.76528	4535.00000
326.98739	-7.56016	1446.00000
34.45728	39.31035	10935.00000
37.50547	39.54698	2578.00000
329.03259	-7.19808	1622.00000
324.21454	-11.78197	4749.00000
11.64396	26.67170	1641.00000
12.04763	25.74374	1623.00000
328.59356	-9.65564	3322.00000
109.14872	30.83534	1787.00000
15.26132	24.79529	7217.00000
326.75798	-12.15078	2858.00000
330.63379	-9.65894	2837.00000
315.12838	-20.42659	3031.00000
328.80517	-11.11508	1080.00000
329.42592	-10.80916	1191.00000
330.72763	-9.97206	4822.00000
305.52984	-25.98887	2351.00000
106.95124	32.31490	1199.00000
325.62232	-15.49900	6917.00000
36.10701	26.66583	1541.00000
331.00335	-12.92955	4539.00000
326.70734	-15.73355	4452.00000
331.39752	-13.23803	3199.00000
331.95017	-12.93471	2889.00000
312.87860	-23.12016	5367.00000
318.83853	-20.31168	4934.00000
47.32084	27.06324	4059.00000
28.92829	19.72825	2806.00000
316.79729	-22.49554	3067.00000
333.47909	-15.92584	3772.00000
42.44752	21.08740	2980.00000
49.52380	23.41751	3050.00000
49.74283	23.13256	3134.00000
48.56339	21.65716	5084.00000
35.71526	16.14599	6359.00000
334.04388	-16.91952	2811.00000
33.57165	14.17791	1890.00000
327.52269	-20.05928	4340.00000
43.62853	17.82338	5466.00000
49.52564	20.05260	2253.00000
320.13185	-22.95554	4750.00000
44.22793	17.36096	2140.00000
36.82255	13.99556	7506.00000
29.64384	9.85827	1723.00000
41.23195	15.19441	2196.00000
39.42716	14.19554	2150.00000
335.24330	-18.19348	2357.00000
40.76956	14.21764	2217.00000
334.26830	-18.88243	3159.00000
335.66404	-18.42379	4814.00000
41.45526	13.99759	2892.00000
45.72974	15.30968	8040.00000
350.38461	-13.52822	3151.00000
43.94025	13.33948	5163.00000
332.48409	-20.60584	939.00000
338.24862	-18.61003	5163.00000
321.70499	-23.77754	4503.00000
337.55474	-20.26743	4770.00000
347.93655	-16.65452	5581.00000
40.61666	7.98305	3320.00000
51.43375	12.71011	3972.00000
53.97882	12.23629	3699.00000
52.75983	11.17642	4560.00000
49.51107	8.83453	2935.00000
338.73786	-22.64701	3348.00000
330.78713	-24.47139	976.00000
326.68950	-25.55137	4198.00000
349.55223	-20.44597	3150.00000
345.56282	-21.77798	3362.00000
332.24093	-24.91741	3862.00000
51.21311	6.99328	2956.00000
0.55492	-17.77355	5175.00000
340.37085	-23.81078	3125.00000
326.90094	-26.17229	3772.00000
343.25326	-23.17663	3605.00000
340.48459	-24.24556	2994.00000
336.95704	-25.06467	1790.00000
352.61212	-21.68304	5176.00000
332.64480	-26.02602	3870.00000
341.82210	-24.44651	2633.00000
334.23976	-26.26399	900.00000
334.06597	-26.46384	4300.00000
342.44891	-25.21096	2645.00000
325.53079	-27.52869	4110.00000
356.24138	-22.43041	2738.00000
338.53981	-26.34457	3434.00000
341.41602	-26.44977	3419.00000
336.84978	-27.23722	3860.00000
336.24054	-27.57709	3882.00000
336.43190	-27.59361	4362.00000
11.30628	-19.34349	1791.00000
352.96460	-24.96688	2820.00000
342.49805	-26.95339	3229.00000
338.22802	-27.67808	4605.00000
329.72706	-28.59668	5068.00000
314.20756	-28.39467	2803.00000
341.50386	-27.77731	3332.00000
353.28752	-25.87578	4853.00000
23.21011	-50.49436	1489.00000
354.77691	-26.07818	5500.00000
335.78617	-28.83465	1726.00000
331.73291	-29.09799	4095.00000
345.92404	-27.98381	3066.00000
0.36351	-25.27043	5566.00000
335.66164	-29.17653	1668.00000
24.05279	-18.26602	5806.00000
330.33213	-29.27121	827.00000
32.56664	-14.65028	1295.00000
32.80171	-14.87144	1315.00000
325.64345	-29.92959	3678.00000
14.68030	-22.71885	6397.00000
348.15172	-28.98498	7240.00000
17.07744	-22.46015	6226.00000
22.50243	-20.45702	1543.00000
357.74485	-27.94923	2640.00000
343.77472	-29.99712	5350.00000
14.21586	-23.76921	5779.00000
18.23422	-22.55267	5580.00000
335.60717	-30.61647	3666.00000
338.60328	-30.99935	2052.00000
28.50957	-19.59828	1400.00000
20.13193	-23.05014	6436.00000
340.23090	-31.45184	4766.00000
43.12885	-13.66126	7342.00000
341.01974	-31.64643	2229.00000
342.55000	-31.64030	4163.00000
18.95050	-24.93599	5578.00000
324.99485	-31.26479	3992.00000
352.04484	-31.18430	3357.00000
330.94799	-31.89241	2969.00000
24.80331	-23.34717	7713.00000
16.82588	-26.21189	5759.00000
48.14944	-12.53867	5712.00000
341.51973	-32.47029	3317.00000
11.34584	-28.66226	5550.00000
325.91790	-31.89568	3303.00000
21.27163	-25.80091	2100.00000
20.79935	-26.39598	2047.00000
347.36961	-33.16781	2774.00000
328.48925	-32.61745	3386.00000
23.14172	-27.02189	4642.00000
21.60431	-27.70541	5656.00000
40.20148	-20.05790	5272.00000
355.43458	-33.42612	5672.00000
43.58965	-18.61962	3461.00000
345.71711	-34.06160	2583.00000
26.68145	-26.70363	3080.00000
344.31756	-34.31199	2412.00000
218.74403	-17.59661	981.00000
41.23731	-21.17442	4824.00000
334.60076	-34.28154	3592.00000
27.19400	-27.41136	3106.00000
12.97939	-31.66204	2885.00000
356.57711	-34.46310	2802.00000
351.14402	-34.94630	5541.00000
23.82240	-29.06871	2881.00000
348.61553	-35.10920	5593.00000
356.86855	-34.68254	2629.00000
32.42576	-26.04885	5899.00000
357.36545	-34.77231	2927.00000
22.69785	-29.71874	3063.00000
17.73464	-31.18282	2874.00000
24.89777	-29.02171	3046.00000
347.27507	-35.29839	5691.00000
354.42741	-38.63379	2595.00000
10.11235	-33.04119	5501.00000
25.74123	-29.12398	6772.00000
347.12466	-35.62054	5749.00000
338.53698	-35.33037	4146.00000
346.22745	-35.65036	4482.00000
323.28972	-33.24723	4173.00000
340.18671	-35.49575	4321.00000
6.40480	-34.22387	2190.00000
42.65861	-22.81777	5402.00000
46.55404	-20.96616	3423.00000
9.28501	-34.25904	2884.00000
14.63399	-33.24972	2800.00000
26.60557	-29.90417	2052.00000
344.52667	-36.25762	3141.00000
350.99567	-36.34116	2291.00000
43.23521	-23.44470	5692.00000
343.53970	-36.41469	3497.00000
0.82920	-36.27519	2475.00000
56.05548	-17.17534	4174.00000
323.79177	-34.42703	3233.00000
325.95515	-35.29712	3048.00000
348.18994	-38.43200	4514.00000
347.34150	-38.48514	4231.00000
18.39880	-36.25494	5833.00000
341.56510	-39.62387	1936.00000
346.53815	-40.20667	4579.00000
341.67448	-40.07020	1895.00000
355.99514	-41.21182	4992.00000
2.94897	-41.63024	2554.00000
357.39735	-41.85433	5004.00000
358.48745	-42.12302	2193.00000
351.18416	-41.94129	4864.00000
34.08199	-36.38603	6678.00000
64.30204	-20.41143	4664.00000
328.70043	-38.22289	4885.00000
351.28896	-42.04057	4135.00000
331.55739	-39.31846	3031.00000
354.73746	-42.80532	2276.00000
46.71363	-32.31305	1929.00000
348.15183	-42.67664	2628.00000
338.99335	-41.36306	3124.00000
62.43016	-23.66557	4516.00000
39.51882	-36.32255	2183.00000
59.27555	-26.09527	5806.00000
350.74853	-43.90827	1852.00000
44.05321	-36.28146	2430.00000
353.65321	-44.73367	2495.00000
7.11515	-45.14424	2342.00000
323.29075	-38.16360	10529.00000
1.12449	-45.94198	2034.00000
7.75469	-46.03618	2202.00000
334.69496	-42.43484	1607.00000
5.41642	-46.38433	2427.00000
344.16257	-44.81860	640.00000
357.70487	-46.67091	4740.00000
56.34604	-33.47730	2942.00000
352.28444	-46.39950	9290.00000
316.96019	-36.07820	4003.00000
61.88103	-30.54640	3166.00000
7.22793	-47.52397	2332.00000
39.30078	-42.24314	2619.00000
315.55205	-35.54323	3891.00000
63.63678	-30.90177	785.00000
328.61313	-41.91594	3209.00000
61.46706	-32.87997	4518.00000
356.04923	-48.25942	4541.00000
343.40271	-46.67826	4688.00000
75.73830	-22.33428	5309.00000
354.91633	-48.58983	1995.00000
343.45499	-46.81210	3110.00000
350.17538	-48.04549	1776.00000
345.42904	-47.24192	1897.00000
316.43469	-36.67199	2315.00000
17.61335	-49.09882	5351.00000
25.50610	-48.12653	4986.00000
31.97148	-46.87426	10055.00000
348.54689	-48.21680	1411.00000
57.54750	-37.30185	4088.00000
76.30632	-23.62369	1513.00000
346.11104	-48.24817	4985.00000
333.26476	-44.93643	2868.00000
57.47267	-38.26826	4415.00000
261.42215	30.97209	6906.00000
332.31863	-44.63745	2947.00000
77.40206	-23.63694	5029.00000
310.03060	-32.96314	2555.00000
7.49757	-51.24258	2131.00000
61.04251	-37.84886	3648.00000
10.21085	-51.78981	2359.00000
10.59614	-52.14995	2390.00000
344.48201	-49.43372	2586.00000
59.78165	-39.73755	2674.00000
72.01970	-31.17966	1368.00000
325.82703	-43.25148	5461.00000
